chain,hash,signed_amount,date,from,to,reason
ERC20,0xf96d8e2ccdb69d6178eb7a7eba79d4146db55f29c330c8e58e808863c80993f8,-17.0,2023-07-03T23:54:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xeaa42a0da08da0b8fb1a17cd4c76e1ff542deb91ff28056bf6ec701c595a5af8,-17.0,2023-07-03T23:54:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x8f36460c6a641b3c57e4424961ae1cecee9b35c8ca98912278e1725cccd95923,-18.0,2023-07-03T23:57:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x1f5594c32ec8b28915cd5a145b1766575118d328041ff72fa15740fa45b1b036,-18.0,2023-07-03T23:59:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x6ed382b96baf5b6c43208ea7a513ceb28b694051ba400bb9b6a3c0560f4aad2e,-16.0,2023-07-04T00:01:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xa0c0bd778833da91cf0818899f18c10f3ac87f9012c5f9626d97bccd887f1417,-17.0,2023-07-04T00:03:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xfe06ba0521dce4baaa3555832d3c990e3177afd80b13c962ef7686536ffb2365,-18.0,2023-07-04T00:03:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xcc630d071e8ae54468d6c1ce98a845670d53063f9d4791ddd8935e5a68dfd179,-18.0,2023-07-04T00:03:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xc9ee02185f09190b480a9779dca64b319452dadf0830f2f220765eb85ee12816,-18.0,2023-07-04T00:03:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x7d5dcb9a70a41dfb455879e6505c597409aa0cd44f83df1966c0e203ed2cdde9,-18.0,2023-07-04T00:04:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x135634ce5d5a746b058b62379ee12b7a811bc3f12020e59a785722f9dc2f9e3a,-18.0,2023-07-04T00:04:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x8333c85a31b39d858a0ccc2d596bb9598b7b3b04ce88f8bd896d77e6ad668768,-18.0,2023-07-04T00:04:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x0f8b235a4665c70df9ed92e4850e3f8ddb24fefdd42bdb8cf438a4bbd6bd1ba8,-18.0,2023-07-04T00:05:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xa8eb5639f0ebc8f8b57651245e44db1f1b4ad9686486bbac251b710325770cea,-16.0,2023-07-04T00:06:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
T12,fa3ea7bba98007bbb7c82aaa5ce5af704e2d8267a7953441c65e068d3984fdea,50.0,2023-07-04T00:09:26.300000+00:00,0x1c3099e671883ad4511e74cae5d7093cdf4eeb2f,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x66970725f51f0ef5600cad460e981cecc09cd39e736f0ee84102fa4c49420ced,-18.0,2023-07-04T00:13:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x41fdc7d20258f873c3ea206d2558193e2772d2243ffc90c18e2a9fe632ca75cd,-17.0,2023-07-04T00:13:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x5906a1040d81630b03f2849a53d0e8860fbd099731215bfd5227468abd141a49,-18.0,2023-07-04T00:14:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x4c9dfff58858fe9f896e91058e29c682a74fc373f37176661fee511afb6b9854,-17.0,2023-07-04T00:14:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x5f71a2b4e0673ecd64a6d63a6ac627aa3e634bb7dc8413780c0eeafd40d41a60,-17.0,2023-07-04T00:14:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xabb578931fe91948ab139146aa4c1dd8ce2c5b8ae161759c81556fed45f41722,-17.0,2023-07-04T00:16:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x02dcbbb2a1bb63db4eaa1e9f04c747111e00b56c2060733ebf6bcd3184d98b26,-18.0,2023-07-04T00:17:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xbb98fdacac2b7c1ed409c27a0f233b798c25590a56e5a039e2906125391140c2,-18.0,2023-07-04T00:17:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xaaac6ce04682069ba48d72cd5801c2e88dc2601177585b341b8a0f22dce93388,-18.0,2023-07-04T00:18:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x3fef2d8bd825eb7d1b44e5e1946976b26e73e049820417c6943784c2a66de12a,-18.0,2023-07-04T00:18:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x296f7689abe963e593bc8aa3134151a2e42cc8ac74fded8c998ac1824de79ee3,-18.0,2023-07-04T00:19:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x614e49483da62257b39660d35770d8cd60968cfd26288605a1df6b7e382e4c26,-3.0,2023-07-04T00:20:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x2dcd467fe1ca3a3af266bc3448574ed5993750be,No matching T12 transaction found within 23040 min tolerance
ERC20,0x59be18db25e24b9ba4fe38b3225f79967ea38de7741b0407aab1a01e24dc8929,-18.0,2023-07-04T00:21:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xa599d26e059c186d879896e6b87abfc1c58c8f181ed8eef37ee5f43f27befbeb,-17.0,2023-07-04T00:22:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x111b9fc744132cdd21093dc725fd8969aabf1bba49e9821de73c6ce6ada0cb86,-18.0,2023-07-04T00:26:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x0988d6f01aa3e14ae3bef5a5e58ebded86c28c59fe0e75f370d0d3ef12035dfe,-17.0,2023-07-04T00:26:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x29075c735ae8908b18c8bf752c49ac6e604113f537cb440de3fec0ecf96c3f08,-18.0,2023-07-04T00:27:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x65992bc8dcbb752ec03d1f4eb73461122cd046f9d81d72137af5a3ca14fc6ab1,-200.0,2023-07-04T00:27:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9ba9df2b5dd478f8708b7379cdc90b4a72cd00e7,No matching T12 transaction found within 23040 min tolerance
ERC20,0x3b37f817906331105115b9a72907c6f18c5e248114d50ca2a11a6ea68a65094a,-18.0,2023-07-04T00:30:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xd282889fe75716532e4ef324d68a01e80da0e0504ce78057b6e0b2c783a6a0e8,-18.0,2023-07-04T00:31:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xbd0b04d9f98ef144d2c5e28571e0f6742c78d5bdb9204ce4bd7fd677c72b00b3,-18.0,2023-07-04T00:31:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xdb2156f15e38614b35b152fb3186d6d7b79a6129568fa3bfa08b66b0674e0f5d,-18.0,2023-07-04T00:32:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x0d715de1865bbf27bb9e920a8d38638d8de2bc17aad940bbfd2f14cbd4826bc9,-18.0,2023-07-04T00:32:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x36ca043ddc97be447ca214190a9c77e7e2b2a4e7e38df0e3a1d95d6db568107f,-18.0,2023-07-04T00:33:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xdf4596ecbeb8db0e0a44dfadda7aa90132ad4e2ec4106e3118124c2a2b292e2f,-18.0,2023-07-04T00:33:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x67ee23434b54ffd5406b675b62d22d51828a6477b573b32f1d712c51da34c842,-18.0,2023-07-04T00:35:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xef65a5d2f3ba92cd9343bf891858af3813eb10d8a6cd3bcaedf3a3229f79d5e5,-18.0,2023-07-04T00:35:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x2f48383681cedaf2294db6818d7b7305cd19de8dd4d74382c93980a4b92b9b52,-18.0,2023-07-04T00:36:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x7e67bf300e12a487b4a2db4fb9b935a9a9b006abea4bc0e5876ec1b086954a4b,-18.0,2023-07-04T00:37:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x24451e50a126a385fa8a874f9069a39e5cee876d74fc08d1fabbe2c562470540,-17.0,2023-07-04T00:38:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xc6f1dccff2ebc26889002e259c6741439057ce78fa1664fc258bf9544cfa0b4a,-18.0,2023-07-04T00:40:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
T12,b2842a8dd0294bd3c8da6a632951dde8ed411b1a5d7f065f0e8fd28e305e21ac,15.0,2023-07-04T00:41:04.602000+00:00,0x6c29581f70aafd009e1231cbe9fbf0c75d605743,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x2f37773bb63d43ecf634bd2990132ddb3167d8e857b89375004b60134c7b4383,-2.9,2023-07-04T00:41:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x33eecdb98089c7f045cd0c111529343e78ba6cc2,No matching T12 transaction found within 23040 min tolerance
T12,d3ef06a3d199a2b4f49553cafb6a8d39fc0aa12d4df5b0a7799e60c15ceca01e,29.0,2023-07-04T00:41:41.398000+00:00,0x6c29581f70aafd009e1231cbe9fbf0c75d605743,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,3ccd9266c5bf5be7392bb8128ccead3ca1b455a2ef67768fe79fbe0b6ca6a584,55.0,2023-07-04T00:43:04.213000+00:00,0x15c2751e725583f53510931e02ce879786f7ce36,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x7edf1b10cff204b06e7055bdbd16b7726db192bf3b9daff0246c8dc91470b831,-17.0,2023-07-04T00:44:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
T12,0f310d8dd6013036d98bfc3ab34ee95bb342a147adf558937596310c997cc606,245.0,2023-07-04T00:44:25.758000+00:00,0x1c3099e671883ad4511e74cae5d7093cdf4eeb2f,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xde9e677de919b23340657c37e502faa4218251bc01bb7d1c35697cbc5ca07b34,-18.0,2023-07-04T00:44:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x63fe4cb0a9b9e425d957ddd645af95fc30b33b7f0359e330848b07a774e7f3b7,-18.0,2023-07-04T00:44:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x7a78aa130092090879164987f0e18b1a4dd6bc01aed5484df131a25f0c29aec7,-18.0,2023-07-04T00:45:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x5da2a76e4fd20f64eef257766f411c826a08e5ee9a2a0cd32919a65e848b6672,-18.0,2023-07-04T00:45:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x97616ca61c16507c3824ef9a3dc59b7729f4749883e9ab822aab0e88963bfec4,-17.0,2023-07-04T00:46:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x4d3606ec79e94f0dcee24b4a067cccc93c406b3b321e8bb85188de9106b81c1d,-18.0,2023-07-04T00:47:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x6274de0508d1b13315d31166e3609927c4210fb41d4fef41096e223941df5bfd,-18.0,2023-07-04T00:47:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xd98279613f9080c357ddaec9c66d9c68759fbb58a5c8760571bb375eb1be60df,-18.0,2023-07-04T00:49:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x98a771d4856941261f7238629c76504cebaff65edc2ce74aba081c41335229fb,-18.0,2023-07-04T00:51:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x2bd7b08374a99c2790e74eb044a8a64d97dc5793b093ce21f295aeed426021f1,-18.0,2023-07-04T00:52:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xe34f95aeea88a5a9d8d9a63371739a83cf8b8fb49bdd0fff856da0565a93af14,-18.0,2023-07-04T00:53:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xfc5ac607a12facb0c0927e5d1bd03b6d8f9f72c2cd56d60f8f69c7707ea1678b,-18.0,2023-07-04T00:53:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
